Date,Ticker,Weights
2017-11-30,ICAD FP Equity,0.002708
2017-11-30,GFC FP Equity,0.002547
2017-11-30,MRL SQ Equity,0.002041
2017-11-30,CAST SS Equity,0.001354
2017-11-30,AF FP Equity,0.021978
2017-11-30,LHA GY Equity,0.019885
2017-11-30,OERL SE Equity,0.009326
2017-11-30,ITRK LN Equity,0.007579
2017-11-30,VOLVB SS Equity,0.006995
2017-11-30,DSV DC Equity,0.006837
2017-11-30,RTO LN Equity,0.006741
2017-11-30,DUE GY Equity,0.006293
2017-11-30,RS1 LN Equity,0.006216
2017-11-30,GF SE Equity,0.005914
2017-11-30,ELIS FP Equity,0.005598
2017-11-30,ALFA SS Equity,0.00557
2017-11-30,RHM GY Equity,0.005011
2017-11-30,ABE SQ Equity,0.004607
2017-11-30,AALB NA Equity,0.004261
2017-11-30,FRA GY Equity,0.004112
2017-11-30,MTX GY Equity,0.004043
2017-11-30,ADP FP Equity,0.00399
2017-11-30,KSP ID Equity,0.003869
2017-11-30,FGR FP Equity,0.00364
2017-11-30,DHL GY Equity,0.003479
2017-11-30,AIR FP Equity,0.003383
2017-11-30,RR/ LN Equity,0.003106
2017-11-30,IAG LN Equity,0.00276
2017-11-30,SAND SS Equity,0.002699
2017-11-30,LIGHT NA Equity,0.002646
2017-11-30,SAF FP Equity,0.002475
2017-11-30,ALO FP Equity,0.002427
2017-11-30,IMCD NA Equity,0.002363
2017-11-30,PRY IM Equity,0.002313
2017-11-30,AHT LN Equity,0.002234
2017-11-30,WRT1V FH Equity,0.0022
2017-11-30,ATL IM Equity,0.002162
2017-11-30,DG FP Equity,0.002111
2017-11-30,HAS LN Equity,0.002079
2017-11-30,DOKA SE Equity,0.002056
2017-11-30,TEP FP Equity,0.001928
2017-11-30,ATCOA SS Equity,0.001912
2017-11-30,BVI FP Equity,0.001531
2017-11-30,KNIN SE Equity,0.001478
2017-11-30,EN FP Equity,0.001167
2017-11-30,LOOMIS SS Equity,0.00103
2017-11-30,KGX GY Equity,0.000733
2017-11-30,SCHP SE Equity,0.000565
2017-11-30,SPX LN Equity,0.00056
2017-11-30,OSR GY Equity,0.000439
2017-11-30,1CNHI IM Equity,0.000428
2017-11-30,ADEN SE Equity,0.000409
2017-11-30,NHY NO Equity,0.012033
2017-11-30,SCAB SS Equity,0.008714
2017-11-30,CLN SE Equity,0.007414
2017-11-30,STERV FH Equity,0.006696
2017-11-30,NSISB DC Equity,0.006609
2017-11-30,SIKA SE Equity,0.006515
2017-11-30,VCT LN Equity,0.006228
2017-11-30,CHR DC Equity,0.006107
2017-11-30,UMI BB Equity,0.00579
2017-11-30,1COV GY Equity,0.005658
2017-11-30,GLEN LN Equity,0.005433
2017-11-30,ANTO LN Equity,0.005343
2017-11-30,AAL LN Equity,0.004239
2017-11-30,SMDS LN Equity,0.003524
2017-11-30,VOE AV Equity,0.002908
2017-11-30,YAR NO Equity,0.002328
2017-11-30,MT NA Equity,0.002312
2017-11-30,BOL SS Equity,0.002166
2017-11-30,NDA GY Equity,0.001975
2017-11-30,DSM NA Equity,0.001394
2017-11-30,RRS LN Equity,0.001094
2017-11-30,AKZA NA Equity,0.00103
2017-11-30,UN0 GY Equity,0.014133
2017-11-30,RWE GY Equity,0.008817
2017-11-30,EOAN GY Equity,0.008131
2017-11-30,FORTUM FH Equity,0.004277
2017-11-30,IG IM Equity,0.0038
2017-11-30,ENEL IM Equity,0.003125
2017-11-30,RUI FP Equity,0.002167
2017-11-30,EDF FP Equity,0.00167
2017-11-30,IGY GY Equity,0.000727
2017-11-30,ENGI FP Equity,0.000713
2017-11-30,ORRON SS Equity,0.000696
2017-11-30,UBI FP Equity,0.015436
2017-11-30,CLNX SQ Equity,0.008791
2017-11-30,1U1 GY Equity,0.008152
2017-11-30,TEL2B SS Equity,0.007713
2017-11-30,TEL NO Equity,0.0069
2017-11-30,UTDI GY Equity,0.006528
2017-11-30,SPR GY Equity,0.004599
2017-11-30,DEC FP Equity,0.00399
2017-11-30,SRCG SE Equity,0.002549
2017-11-30,VIV FP Equity,0.001992
2017-11-30,SCMN SE Equity,0.001762
2017-11-30,VENDA NO Equity,0.001465
2017-11-30,ETL FP Equity,0.00135
2017-11-30,MMB FP Equity,0.00124
2017-11-30,ELISA FH Equity,0.001159
2017-11-30,O2D GY Equity,0.001137
2017-11-30,TNET BB Equity,0.001084
2017-11-30,MONY LN Equity,0.000835
2017-11-30,STMN SE Equity,0.011094
2017-11-30,SAZ GY Equity,0.009612
2017-11-30,LONN SE Equity,0.007492
2017-11-30,REC IM Equity,0.00541
2017-11-30,DEMANT DC Equity,0.004831
2017-11-30,BIM FP Equity,0.004753
2017-11-30,GLPG NA Equity,0.004615
2017-11-30,IPN FP Equity,0.004365
2017-11-30,SOON SE Equity,0.004103
2017-11-30,HLUNB DC Equity,0.004009
2017-11-30,UDG LN Equity,0.003909
2017-11-30,ERF FP Equity,0.003806
2017-11-30,NOVOB DC Equity,0.002857
2017-11-30,2627525D LN Equity,0.002654
2017-11-30,GRF SQ Equity,0.002467
2017-11-30,EMEIS FP Equity,0.002433
2017-11-30,PHIA NA Equity,0.001832
2017-11-30,AMS SE Equity,0.015457
2017-11-30,STMMI IM Equity,0.008484
2017-11-30,TEMN SE Equity,0.003649
2017-11-30,SOP FP Equity,0.003414
2017-11-30,ASML NA Equity,0.003349
2017-11-30,IFX GY Equity,0.001979
2017-11-30,CAP FP Equity,0.000539
2017-11-30,ASM NA Equity,0.000195
2017-11-30,ATO FP Equity,0.0
2017-11-30,BATS LN Equity,-0.001518
2017-11-30,ORK NO Equity,-0.001861
2017-11-30,OCDO LN Equity,-0.002194
2017-11-30,GLB ID Equity,-0.002571
2017-11-30,MRW LN Equity,-0.002651
2017-11-30,MKS LN Equity,-0.002958
2017-11-30,JMT PL Equity,-0.003093
2017-11-30,SBRY LN Equity,-0.003404
2017-11-30,KESKOB FH Equity,-0.003603
2017-11-30,RKT LN Equity,-0.004576
2017-11-30,TSCO LN Equity,-0.004708
2017-11-30,TATE LN Equity,-0.005151
2017-11-30,COLR BB Equity,-0.00531
2017-11-30,IMB LN Equity,-0.006056
2017-11-30,ARYN SE Equity,-0.007028
2017-11-30,DIA SQ Equity,-0.007648
2017-11-30,AD NA Equity,-0.008316
2017-11-30,CA FP Equity,-0.011435
2017-11-30,RMS FP Equity,-0.001366
2017-11-30,NXT LN Equity,-0.001396
2017-11-30,RNO FP Equity,-0.001414
2017-11-30,BMW GY Equity,-0.001527
2017-11-30,PTEC LN Equity,-0.001562
2017-11-30,CPG LN Equity,-0.001737
2017-11-30,LCL LN Equity,-0.002548
2017-11-30,FR FP Equity,-0.002636
2017-11-30,2578464D GY Equity,-0.002924
2017-11-30,SW FP Equity,-0.003446
2017-11-30,GKN LN Equity,-0.003527
2017-11-30,PSON LN Equity,-0.003715
2017-11-30,WTB LN Equity,-0.003753
2017-11-30,LUX IM Equity,-0.00376
2017-11-30,AMEAS FH Equity,-0.004053
2017-11-30,ITX SQ Equity,-0.004144
2017-11-30,KGF LN Equity,-0.004242
2017-11-30,FLTR ID Equity,-0.004669
2017-11-30,HMB SS Equity,-0.005042
2017-11-30,PNDORA DC Equity,-0.005957
2017-11-30,WMH LN Equity,-0.006077
2017-11-30,SNH GY Equity,-0.006956
2017-11-30,MERL LN Equity,-0.00732
2017-11-30,JM SS Equity,-0.00763
2017-11-30,GNK LN Equity,-0.008126
2017-11-30,AA/ LN Equity,-0.009798
2017-11-30,CURY LN Equity,-0.012974
2017-11-30,TTE FP Equity,-0.001186
2017-11-30,ENI IM Equity,-0.001898
2017-11-30,SPM IM Equity,-0.004744
2017-11-30,WG/ LN Equity,-0.005102
2017-11-30,VPK NA Equity,-0.005965
2017-11-30,TLW LN Equity,-0.006755
2017-11-30,TEN IM Equity,-0.00784
2017-11-30,LGEN LN Equity,-0.001185
2017-11-30,ZURN SE Equity,-0.001188
2017-11-30,AGN NA Equity,-0.001216
2017-11-30,LUNDB SS Equity,-0.001434
2017-11-30,GLE FP Equity,-0.001457
2017-11-30,DB1 GY Equity,-0.001554
2017-11-30,JYSK DC Equity,-0.001566
2017-11-30,RSA LN Equity,-0.001824
2017-11-30,KOMB CK Equity,-0.00192
2017-11-30,DANSKE DC Equity,-0.00203
2017-11-30,CMBN SE Equity,-0.002178
2017-11-30,BKT SQ Equity,-0.002179
2017-11-30,LLOY LN Equity,-0.002183
2017-11-30,DLG LN Equity,-0.002294
2017-11-30,AZM IM Equity,-0.002359
2017-11-30,UBSG SE Equity,-0.002403
2017-11-30,AV/ LN Equity,-0.002697
2017-11-30,HNR1 GY Equity,-0.002779
2017-11-30,SEBA SS Equity,-0.002847
2017-11-30,SAMPO FH Equity,-0.002904
2017-11-30,US IM Equity,-0.003011
2017-11-30,BIRG ID Equity,-0.003153
2017-11-30,SREN SE Equity,-0.003156
2017-11-30,PHNX LN Equity,-0.003355
2017-11-30,PST IM Equity,-0.003376
2017-11-30,BPE IM Equity,-0.003433
2017-11-30,2261689D LN Equity,-0.003642
2017-11-30,ARLN GY Equity,-0.004164
2017-11-30,IGG LN Equity,-0.004565
2017-11-30,SWEDA SS Equity,-0.004565
2017-11-30,OML LN Equity,-0.004571
2017-11-30,HBAN SE Equity,-0.004729
2017-11-30,ADM LN Equity,-0.00483
2017-11-30,SAGA LN Equity,-0.004913
2017-11-30,NDA SS Equity,-0.005184
2017-11-30,DBK GY Equity,-0.005409
2017-11-30,SHBA SS Equity,-0.005517
2017-11-30,BME SQ Equity,-0.005915
2017-11-30,CBG LN Equity,-0.005935
2017-11-30,INVP LN Equity,-0.006168
2017-11-30,MAP SQ Equity,-0.006201
2017-11-30,BARC LN Equity,-0.008226
2017-11-30,AIBG ID Equity,-0.009628
2017-11-30,VANQ LN Equity,-0.024945
2017-11-30,UL NA Equity,-0.001858
2017-11-30,PSPN SE Equity,-0.001946
2017-11-30,BLND LN Equity,-0.002136
2017-11-30,GPE LN Equity,-0.002487
2017-11-30,LI FP Equity,-0.003341
2017-11-30,HMSO LN Equity,-0.003755
2017-11-30,LAND LN Equity,-0.00523
2017-11-30,SHC LN Equity,-0.006036
2017-11-30,DEQ GY Equity,-0.006488
2017-11-30,INTU LN Equity,-0.008347
2017-11-30,IWG LN Equity,-0.009715
2017-11-30,SIG LN Equity,-0.001429
2017-11-30,NELES FH Equity,-0.001503
2017-11-30,KNEBV FH Equity,-0.001536
2017-11-30,VWS DC Equity,-0.001549
2017-11-30,SPIE FP Equity,-0.001552
2017-11-30,2462936D LN Equity,-0.001628
2017-11-30,SKFB SS Equity,-0.001788
2017-11-30,ACKB BB Equity,-0.001921
2017-11-30,ACS SQ Equity,-0.001959
2017-11-30,DCC LN Equity,-0.001978
2017-11-30,LDO IM Equity,-0.002035
2017-11-30,FHZN SE Equity,-0.002043
2017-11-30,MRO LN Equity,-0.002078
2017-11-30,SECUB SS Equity,-0.002136
2017-11-30,MGGT LN Equity,-0.002152
2017-11-30,SIE GY Equity,-0.002423
2017-11-30,RAND NA Equity,-0.002563
2017-11-30,ISS DC Equity,-0.002566
2017-11-30,AENA SQ Equity,-0.002622
2017-11-30,SMIN LN Equity,-0.00263
2017-11-30,HUSQB SS Equity,-0.002774
2017-11-30,BNZL LN Equity,-0.00285
2017-11-30,TPK LN Equity,-0.003141
2017-11-30,HOT GY Equity,-0.003277
2017-11-30,BOKA NA Equity,-0.003435
2017-11-30,HWDN LN Equity,-0.003461
2017-11-30,EXPN LN Equity,-0.003566
2017-11-30,MAN GY Equity,-0.003612
2017-11-30,INTRUM SS Equity,-0.003643
2017-11-30,GFS LN Equity,-0.003717
2017-11-30,RXL FP Equity,-0.003747
2017-11-30,FER SQ Equity,-0.003755
2017-11-30,RYA ID Equity,-0.003934
2017-11-30,BBY LN Equity,-0.004093
2017-11-30,COB LN Equity,-0.004103
2017-11-30,CPI LN Equity,-0.00475
2017-11-30,ANDR AV Equity,-0.004899
2017-11-30,ASSAB SS Equity,-0.004984
2017-11-30,BNR GY Equity,-0.005239
2017-11-30,BA/ LN Equity,-0.005519
2017-11-30,HO FP Equity,-0.005602
2017-11-30,SKAB SS Equity,-0.007559
2017-11-30,BAB LN Equity,-0.007566
2017-11-30,IDS LN Equity,-0.007708
2017-11-30,PNL NA Equity,-0.008959
2017-11-30,NCCB SS Equity,-0.009493
2017-11-30,BB FP Equity,-0.009816
2017-11-30,SGRE SQ Equity,-0.014778
2017-11-30,SKG ID Equity,-0.001867
2017-11-30,SY1 GY Equity,-0.001883
2017-11-30,NK FP Equity,-0.001938
2017-11-30,EVK GY Equity,-0.002294
2017-11-30,EMSN SE Equity,-0.002419
2017-11-30,1986986D LN Equity,-0.002704
2017-11-30,OUT1V FH Equity,-0.002934
2017-11-30,LXS GY Equity,-0.003468
2017-11-30,JMAT LN Equity,-0.003963
2017-11-30,HUH1V FH Equity,-0.00462
2017-11-30,HEI GY Equity,-0.004692
2017-11-30,RPC LN Equity,-0.005042
2017-11-30,POLY LN Equity,-0.005149
2017-11-30,MNDI LN Equity,-0.005889
2017-11-30,TKA GY Equity,-0.005905
2017-11-30,CRH ID Equity,-0.006204
2017-11-30,HOLN SE Equity,-0.006471
2017-11-30,HPOLB SS Equity,-0.006526
2017-11-30,SDF GY Equity,-0.006601
2017-11-30,BILL SS Equity,-0.00677
2017-11-30,FRES LN Equity,-0.007271
2017-11-30,CEY LN Equity,-0.007537
2017-11-30,RED SQ Equity,-0.00203
2017-11-30,EDP PL Equity,-0.002134
2017-11-30,ENG SQ Equity,-0.002989
2017-11-30,NTGY SQ Equity,-0.003291
2017-11-30,ELE SQ Equity,-0.004009
2017-11-30,SSE LN Equity,-0.004592
2017-11-30,PNN LN Equity,-0.005007
2017-11-30,SVT LN Equity,-0.005311
2017-11-30,NG/ LN Equity,-0.005818
2017-11-30,UU/ LN Equity,-0.005827
2017-11-30,CNA LN Equity,-0.006994
2017-11-30,G24 GY Equity,-0.001002
2017-11-30,PROX BB Equity,-0.001763
2017-11-30,UBM LN Equity,-0.001936
2017-11-30,TIT IM Equity,-0.002036
2017-11-30,ORA FP Equity,-0.002103
2017-11-30,DTE GY Equity,-0.002153
2017-11-30,RRTL GY Equity,-0.002305
2017-11-30,DMGT LN Equity,-0.002651
2017-11-30,ITV LN Equity,-0.003623
2017-11-30,ATC NA Equity,-0.005008
2017-11-30,PSM GY Equity,-0.005069
2017-11-30,TL5 SQ Equity,-0.005111
2017-11-30,PUB FP Equity,-0.005222
2017-11-30,AUTO LN Equity,-0.005327
2017-11-30,BT/A LN Equity,-0.006721
2017-11-30,ISAT LN Equity,-0.006794
2017-11-30,WPP LN Equity,-0.007837
2017-11-30,SESG FP Equity,-0.00986
2017-11-30,QIA GY Equity,-0.001859
2017-11-30,SRT3 GY Equity,-0.002163
2017-11-30,FRE GY Equity,-0.002474
2017-11-30,SAN FP Equity,-0.002517
2017-11-30,EL FP Equity,-0.002534
2017-11-30,UCB BB Equity,-0.002592
2017-11-30,GMAB DC Equity,-0.00264
2017-11-30,EKTAB SS Equity,-0.002993
2017-11-30,GXI GY Equity,-0.003847
2017-11-30,ROG SE Equity,-0.004051
2017-11-30,MRK GY Equity,-0.004413
2017-11-30,GSK LN Equity,-0.00562
2017-11-30,SHP LN Equity,-0.007074
2017-11-30,MDC LN Equity,-0.007599
2017-11-30,ORNBV FH Equity,-0.00841
2017-11-30,CTEC LN Equity,-0.009121
2017-11-30,HIK LN Equity,-0.010103
2017-11-30,SXS LN Equity,-0.001651
2017-11-30,SGE LN Equity,-0.002351
2017-11-30,MCRO LN Equity,-0.00241
2017-11-30,DLG GY Equity,-0.002567
2017-11-30,SIM DC Equity,-0.002818
2017-11-30,ING FP Equity,-0.002899
2017-11-30,ERICB SS Equity,-0.00404
2017-11-30,NOKIA FH Equity,-0.005507
2017-11-30,GTO NA Equity,-0.009009
2017-12-29,BARN SE Equity,0.01197
2017-12-29,OCDO LN Equity,0.008675
2017-12-29,BVIC LN Equity,0.008127
2017-12-29,KYGA ID Equity,0.00577
2017-12-29,RCO FP Equity,0.005731
2017-12-29,BOK LN Equity,0.005425
2017-12-29,CCH LN Equity,0.005343
2017-12-29,CPR IM Equity,0.005205
2017-12-29,RI FP Equity,0.004404
2017-12-29,DGE LN Equity,0.004183
2017-12-29,ULVR LN Equity,0.002968
2017-12-29,BEI GY Equity,0.002737
2017-12-29,BN FP Equity,0.002636
2017-12-29,CARLB DC Equity,0.002449
2017-12-29,1844030D NA Equity,0.002444
2017-12-29,HEIO NA Equity,0.001794
2017-12-29,HEIA NA Equity,0.001511
2017-12-29,VIS SQ Equity,0.001016
2017-12-29,STLAM IM Equity,0.011358
2017-12-29,FRVIA FP Equity,0.010645
2017-12-29,SSPG LN Equity,0.009351
2017-12-29,KER FP Equity,0.008896
2017-12-29,RACE IM Equity,0.007748
2017-12-29,PAH3 GY Equity,0.006277
2017-12-29,CDI FP Equity,0.00537
2017-12-29,VOW3 GY Equity,0.004782
2017-12-29,BWY LN Equity,0.004766
2017-12-29,PSN LN Equity,0.004705
2017-12-29,ENT LN Equity,0.004409
2017-12-29,AMS SQ Equity,0.003968
2017-12-29,BKG LN Equity,0.003801
2017-12-29,SMWH LN Equity,0.003711
2017-12-29,BME LN Equity,0.003517
2017-12-29,MONC IM Equity,0.00332
2017-12-29,MC FP Equity,0.002945
2017-12-29,KINDSDB SS Equity,0.002664
2017-12-29,BTRW LN Equity,0.001866
2017-12-29,TUI LN Equity,0.001853
2017-12-29,TW/ LN Equity,0.001838
2017-12-29,GN DC Equity,0.001782
2017-12-29,CON GY Equity,0.001447
2017-12-29,IHG LN Equity,0.001352
2017-12-29,CFR SE Equity,0.001053
2017-12-29,LCL LN Equity,0.001033
2017-12-29,NESTE FH Equity,0.010208
2017-12-29,OMV AV Equity,0.007382
2017-12-29,BOL FP Equity,0.004545
2017-12-29,GALP PL Equity,0.003182
2017-12-29,REP SQ Equity,0.002429
2017-12-29,EQNR NO Equity,0.001734
2017-12-29,TGS NO Equity,0.001083
2017-12-29,RBI AV Equity,0.016269
2017-12-29,EMG LN Equity,0.013895
2017-12-29,CBK GY Equity,0.012122
2017-12-29,ICG LN Equity,0.011828
2017-12-29,FBK IM Equity,0.010216
2017-12-29,AMUN FP Equity,0.008736
2017-12-29,ASRNL NA Equity,0.008403
2017-12-29,STB NO Equity,0.007749
2017-12-29,UBI IM Equity,0.007492
2017-12-29,HL/ LN Equity,0.006239
2017-12-29,PGHN SE Equity,0.005899
2017-12-29,IGG LN Equity,0.005806
2017-12-29,JUP LN Equity,0.005645
2017-12-29,HSX LN Equity,0.005626
2017-12-29,RF FP Equity,0.005112
2017-12-29,ALV GY Equity,0.004302
2017-12-29,PARG SE Equity,0.004079
2017-12-29,EBS AV Equity,0.00356
2017-12-29,LSEG LN Equity,0.003229
2017-12-29,NWG LN Equity,0.003039
2017-12-29,KN FP Equity,0.002974
2017-12-29,BAER SE Equity,0.002948
2017-12-29,EDEN FP Equity,0.002734
2017-12-29,EXO IM Equity,0.002444
2017-12-29,ENX FP Equity,0.002279
2017-12-29,III LN Equity,0.002264
2017-12-29,BEZ LN Equity,0.002193
2017-12-29,MB IM Equity,0.002059
2017-12-29,CSGN SE Equity,0.001973
2017-12-29,TRYG DC Equity,0.001867
2017-12-29,MF FP Equity,0.001744
2017-12-29,TCAP LN Equity,0.001431
2017-12-29,SDR LN Equity,0.001325
2017-12-29,NN NA Equity,0.001225
2017-12-29,KINVB SS Equity,0.001178
2017-12-29,UCG IM Equity,0.001127
2017-12-29,DB1 GY Equity,0.001104
2017-12-29,AGS BB Equity,0.001002
2017-12-29,VMUK LN Equity,0.000808
2017-12-29,SAB SQ Equity,0.000707
2017-12-29,DNB NO Equity,0.000662
2017-12-29,PRU LN Equity,0.00062
2017-12-29,STJ LN Equity,0.000593
2017-12-29,ABN NA Equity,0.000567
2017-12-29,AT1 GY Equity,0.012038
2017-12-29,VNA GY Equity,0.005205
2017-12-29,SGRO LN Equity,0.005145
2017-12-29,DWNI GY Equity,0.004177
2017-12-29,LEG GY Equity,0.003726
2017-12-29,FABG SS Equity,0.003493
2017-12-29,ICAD FP Equity,0.002963
2017-12-29,BALDB SS Equity,0.002886
2017-12-29,CAST SS Equity,0.002223
2017-12-29,COV FP Equity,0.001867
2017-12-29,LHA GY Equity,0.02041
2017-12-29,AF FP Equity,0.012345
2017-12-29,RHM GY Equity,0.009387
2017-12-29,GF SE Equity,0.009054
2017-12-29,OERL SE Equity,0.0088
2017-12-29,ITRK LN Equity,0.006996
2017-12-29,DSV DC Equity,0.006499
2017-12-29,VACN SE Equity,0.006094
2017-12-29,ADP FP Equity,0.006012
2017-12-29,RTO LN Equity,0.005059
2017-12-29,AIR FP Equity,0.004937
2017-12-29,AALB NA Equity,0.004928
2017-12-29,FRA GY Equity,0.004805
2017-12-29,VOLVB SS Equity,0.004768
2017-12-29,MTX GY Equity,0.004725
2017-12-29,FGR FP Equity,0.004292
2017-12-29,ABE SQ Equity,0.004031
2017-12-29,ELIS FP Equity,0.003654
2017-12-29,DG FP Equity,0.003612
2017-12-29,DHL GY Equity,0.003309
2017-12-29,KSP ID Equity,0.003254
2017-12-29,ALFA SS Equity,0.003074
2017-12-29,SPX LN Equity,0.002998
2017-12-29,ALO FP Equity,0.002981
2017-12-29,SAF FP Equity,0.002934
2017-12-29,RS1 LN Equity,0.002858
2017-12-29,EZJ LN Equity,0.002788
2017-12-29,AHT LN Equity,0.002768
2017-12-29,HSV LN Equity,0.002631
2017-12-29,EN FP Equity,0.002609
2017-12-29,OSR GY Equity,0.002577
2017-12-29,ATCOA SS Equity,0.00254
2017-12-29,WKL NA Equity,0.002529
2017-12-29,TEP FP Equity,0.002319
2017-12-29,1CNHI IM Equity,0.00231
2017-12-29,GET FP Equity,0.002231
2017-12-29,DUE GY Equity,0.002152
2017-12-29,IMCD NA Equity,0.002063
2017-12-29,SAND SS Equity,0.001895
2017-12-29,IAG LN Equity,0.001865
2017-12-29,BPOST BB Equity,0.001794
2017-12-29,ATL IM Equity,0.001662
2017-12-29,WRT1V FH Equity,0.001578
2017-12-29,BVI FP Equity,0.001569
2017-12-29,KNIN SE Equity,0.001395
2017-12-29,KGX GY Equity,0.001363
2017-12-29,HAS LN Equity,0.001357
2017-12-29,SCHP SE Equity,0.001202
2017-12-29,SCAB SS Equity,0.009384
2017-12-29,CLN SE Equity,0.008984
2017-12-29,SIKA SE Equity,0.008524
2017-12-29,UMI BB Equity,0.007717
2017-12-29,NHY NO Equity,0.007647
2017-12-29,1COV GY Equity,0.007344
2017-12-29,DSM NA Equity,0.005745
2017-12-29,CHR DC Equity,0.005505
2017-12-29,NSISB DC Equity,0.004834
2017-12-29,VCT LN Equity,0.00455
2017-12-29,MT NA Equity,0.004371
2017-12-29,AAL LN Equity,0.004347
2017-12-29,VOE AV Equity,0.004084
2017-12-29,ANTO LN Equity,0.00408
2017-12-29,CRDA LN Equity,0.003368
2017-12-29,SMDS LN Equity,0.003272
2017-12-29,STERV FH Equity,0.002977
2017-12-29,GLEN LN Equity,0.0027
2017-12-29,GIVN SE Equity,0.001503
2017-12-29,SY1 GY Equity,0.001406
2017-12-29,YAR NO Equity,0.000895
2017-12-29,UN0 GY Equity,0.012959
2017-12-29,RWE GY Equity,0.006664
2017-12-29,RUI FP Equity,0.005592
2017-12-29,EOAN GY Equity,0.004846
2017-12-29,IG IM Equity,0.004181
2017-12-29,ORSTED DC Equity,0.003712
2017-12-29,ENEL IM Equity,0.002737
2017-12-29,VIE FP Equity,0.002723
2017-12-29,FORTUM FH Equity,0.002581
2017-12-29,EDF FP Equity,0.002427
2017-12-29,A2A IM Equity,0.001584
2017-12-29,CEZ CK Equity,0.001293
2017-12-29,UBI FP Equity,0.012487
2017-12-29,1U1 GY Equity,0.006949
2017-12-29,TEL NO Equity,0.006854
2017-12-29,CLNX SQ Equity,0.006211
2017-12-29,SPR GY Equity,0.006158
2017-12-29,TEL2B SS Equity,0.006134
2017-12-29,UTDI GY Equity,0.005758
2017-12-29,SRCG SE Equity,0.004466
2017-12-29,DEC FP Equity,0.003817
2017-12-29,VIV FP Equity,0.00357
2017-12-29,FNTN GY Equity,0.002557
2017-12-29,VENDA NO Equity,0.00207
2017-12-29,SCMN SE Equity,0.001822
2017-12-29,INF LN Equity,0.001699
2017-12-29,KPN NA Equity,0.001093
2017-12-29,VOD LN Equity,0.000962
2017-12-29,TNET BB Equity,0.000877
2017-12-29,UBM LN Equity,0.000625
2017-12-29,STMN SE Equity,0.011929
2017-12-29,NMC LN Equity,0.011742
2017-12-29,SAZ GY Equity,0.009695
2017-12-29,LONN SE Equity,0.00759
2017-12-29,BIM FP Equity,0.004108
2017-12-29,REC IM Equity,0.003687
2017-12-29,DEMANT DC Equity,0.003402
2017-12-29,INDV LN Equity,0.003354
2017-12-29,NOVOB DC Equity,0.003265
2017-12-29,IPN FP Equity,0.002615
2017-12-29,GLPG NA Equity,0.002432
2017-12-29,EMEIS FP Equity,0.002249
2017-12-29,GRF SQ Equity,0.001928
2017-12-29,ERF FP Equity,0.001838
2017-12-29,2627525D LN Equity,0.001772
2017-12-29,VIFN SE Equity,0.001442
2017-12-29,SOON SE Equity,0.001155
2017-12-29,AMS SE Equity,0.014244
2017-12-29,WAF GY Equity,0.010716
2017-12-29,BESI NA Equity,0.006658
2017-12-29,STMMI IM Equity,0.004354
2017-12-29,TEMN SE Equity,0.003669
2017-12-29,ASML NA Equity,0.000997
2017-12-29,IFX GY Equity,0.000803
2017-12-29,HLMA LN Equity,0.000496
2017-12-29,SOW GY Equity,0.0
2017-12-29,SOP FP Equity,0.0
2017-12-29,ABI BB Equity,-0.002358
2017-12-29,BATS LN Equity,-0.002683
2017-12-29,HEN3 GY Equity,-0.003039
2017-12-29,TATE LN Equity,-0.00311
2017-12-29,COLR BB Equity,-0.003281
2017-12-29,AD NA Equity,-0.003458
2017-12-29,MOWI NO Equity,-0.003517
2017-12-29,ONTEX BB Equity,-0.003691
2017-12-29,SBRY LN Equity,-0.00437
2017-12-29,MRW LN Equity,-0.004417
2017-12-29,KESKOB FH Equity,-0.004484
2017-12-29,GLB ID Equity,-0.004574
2017-12-29,MKS LN Equity,-0.005351
2017-12-29,RKT LN Equity,-0.00551
2017-12-29,ARYN SE Equity,-0.005772
2017-12-29,IMB LN Equity,-0.006704
2017-12-29,CA FP Equity,-0.009141
2017-12-29,DIA SQ Equity,-0.009453
2017-12-29,UG FP Equity,-0.001485
2017-12-29,RNO FP Equity,-0.001581
2017-12-29,MBG GY Equity,-0.001651
2017-12-29,KGF LN Equity,-0.001879
2017-12-29,TYRES FH Equity,-0.002064
2017-12-29,NXT LN Equity,-0.002157
2017-12-29,INCH LN Equity,-0.002205
2017-12-29,AVOL SE Equity,-0.002497
2017-12-29,BMW GY Equity,-0.002879
2017-12-29,SW FP Equity,-0.003019
2017-12-29,FLTR ID Equity,-0.003094
2017-12-29,CPG LN Equity,-0.003631
2017-12-29,GKN LN Equity,-0.003818
2017-12-29,WTB LN Equity,-0.00388
2017-12-29,PTEC LN Equity,-0.003905
2017-12-29,LUX IM Equity,-0.003943
2017-12-29,PSON LN Equity,-0.004021
2017-12-29,AMEAS FH Equity,-0.004047
2017-12-29,ITX SQ Equity,-0.00502
2017-12-29,HMB SS Equity,-0.006251
2017-12-29,PNDORA DC Equity,-0.006577
2017-12-29,ELIOR FP Equity,-0.007297
2017-12-29,GNK LN Equity,-0.007793
2017-12-29,MERL LN Equity,-0.008045
2017-12-29,SNH GY Equity,-0.008623
2017-12-29,CURY LN Equity,-0.013859
2017-12-29,ENI IM Equity,-0.00259
2017-12-29,WG/ LN Equity,-0.002636
2017-12-29,SBMO NA Equity,-0.00298
2017-12-29,TLW LN Equity,-0.004379
